mass,bin,nevt_ASYM,nevtup_ASYM,nevtdown_ASYM,nevtupup_ASYM,nevtdowndown_ASYM,nevtobs_ASYM,nevtobs_TOY,nevtobserr_TOY
0.3,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.9890800000000004,0.06031395
0.3,Lxy2.4_11.0_pt0_Inf_2isomu,73.8975,92.6005,61.55175,116.075125,53.11475,73.24849999999998,79.3616375,0.8047894999999999
0.3,Lxy2.4_11.0_pt0_Inf_012isomu,120.0,186.012,55.104,231.78,36.096,135.55200000000002,175.7508,1.968864
0.3,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.9483599999999996,0.029524400000000003
0.3,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.900775,0.052845
0.3,Lxy3.1_11.0_pt0_Inf_2isomu,56.84,70.54980800000001,47.23404,87.27781999999999,41.078268,57.18672400000001,59.63823320000001,0.558589416
0.3,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.7529536,0.031646016
0.3,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9563200000000003,0.05291328
0.3,Lxy7.0_11.0_pt0_Inf_2isomu,17.19,25.001136,11.073798,34.029324,8.192753999999999,20.205126,24.767867700000004,0.16806817710000002
0.3,Lxy7.0_11.0_pt0_Inf_012isomu,22.71,32.802324,14.366346000000002,44.025605999999996,10.289900999999999,26.339058,32.9329065,0.30054414
0.3,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9189376,0.055926144000000004
0.3,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8979712,0.041034816
0.302,Lxy3.1_11.0_pt0_Inf_012isomu,100.05,128.76434999999998,67.99398000000001,159.09951,45.332655,89.254605,102.69132,1.99637769
0.302,Lxy0.2_11.0_pt0_Inf_2isomu,95.0,136.2775,44.193999999999996,172.045,29.316999999999997,124.6305,135.2344,3.122384
0.302,Lxy0.2_11.0_pt0_Inf_012isomu,228.60495,380.3274,131.5953,458.7246,87.50835,167.12189999999995,173.768679,3.53583765
0.302,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.84218125,0.07560825
0.302,Lxy3.1_11.0_pt0_Inf_2isomu,56.45,71.86085,46.97769,91.206265,40.90367000000001,54.903270000000006,60.38795200000001,0.97946395
0.302,Lxy0.2_11.0_pt25_Inf_2isomu,1.6934999999999998,2.8225,0.5645,4.516,0.5645,2.258,55.1269249,55.1269249
0.302,Lxy0.2_11.0_pt25_Inf_012isomu,2.54025,4.23375,0.84675,6.774,0.84675,1.6935,82.69038735,82.69038735
0.302,Lxy1.0_11.0_pt0_Inf_2isomu,87.50000000000001,122.72750000000002,41.44000000000001,155.34750000000003,27.343750000000004,107.23125000000002,126.21525000000004,3.13042625
0.302,Lxy1.0_11.0_pt0_Inf_012isomu,210.75,319.53915,120.75975,384.4923,79.85317500000002,206.513925,279.2458575,2.6906031
0.302,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.01702,0.086479
0.302,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.9475675,0.04596795
0.302,Lxy2.4_11.0_pt0_Inf_2isomu,74.25,96.00525,60.98895,120.084525,51.91560000000001,78.400575,90.54045,0.5921289000000001
0.302,Lxy2.4_11.0_pt0_Inf_012isomu,123.75,194.535,56.640375,241.75799999999998,36.9765,113.020875,166.0093875,1.793298375
0.302,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.88516,0.0483972
0.302,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,3.0674495999999998,0.044095487999999995
0.302,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9355648,0.046081344
0.302,Lxy7.0_11.0_pt0_Inf_2isomu,15.97,22.845085,11.37064,31.609421,8.420981,20.120603000000006,21.8071947,0.213953284
0.302,Lxy7.0_11.0_pt0_Inf_012isomu,23.58,33.96699,14.954436,45.537696000000004,10.592135999999998,28.126224,34.563328199999994,0.25872447600000004
0.302,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9075712,0.042108672
0.302,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9702592,0.061701119999999984
0.304,Lxy3.1_11.0_pt0_Inf_012isomu,91.995,129.76814700000003,43.292846999999995,163.5947085,28.389657,91.351035,116.32675755,1.0320183090000001
0.304,Lxy0.2_11.0_pt0_Inf_2isomu,99.0,143.1936,45.7578,180.3483,30.1653,106.227,130.50773999999998,0.67271688
0.304,Lxy0.2_11.0_pt0_Inf_012isomu,239.43015,409.7907,137.82915,494.95905,91.65555,185.43375,191.0034405,2.4474392999999997
0.304,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,3.00204375,0.0456585
0.304,Lxy3.1_11.0_pt0_Inf_2isomu,50.78,70.665448,28.299694,91.850864,18.448373999999998,50.71398600000001,63.475,3.9671875
0.304,Lxy0.2_11.0_pt25_Inf_2isomu,2.0312,3.5546,1.0156,6.0936,1.0156,2.0312,49.58981836,49.58981836
0.304,Lxy0.2_11.0_pt25_Inf_012isomu,2.2851,3.8085,0.7617,6.0936,0.7617,1.5234,74.38472754,74.38472754
0.304,Lxy1.0_11.0_pt0_Inf_2isomu,90.14705,127.16155,42.4264,160.6013,27.8197,97.33275,118.71247,0.90076098
0.304,Lxy1.0_11.0_pt0_Inf_012isomu,218.25,338.091075,125.05725,406.446975,82.694925,200.22255,285.0148575,1.7522419500000002
0.304,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.90918,0.0472094
0.304,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.9819925,0.049002300000000006
0.304,Lxy2.4_11.0_pt0_Inf_2isomu,77.0,99.40700000000001,62.1621,124.2087,52.3369,82.78269999999998,96.25,6.015625
0.304,Lxy2.4_11.0_pt0_Inf_012isomu,127.6207875,203.6669625,58.4139375,253.0168875,38.1375,117.946575,179.69118749999996,2.0441572875
0.304,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.8271,0.05160599999999999
0.304,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9361216,0.05299296
0.304,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,3.0,0.3
0.304,Lxy7.0_11.0_pt0_Inf_2isomu,22.95,30.039255,18.137385000000002,39.00582,15.151589999999999,23.24376,24.2519535,0.148460337
0.304,Lxy7.0_11.0_pt0_Inf_012isomu,24.24,34.869240000000005,15.41664,46.703208000000004,10.794071999999998,24.511488,30.195283199999995,0.31087800000000004
0.304,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9594496,0.047017151999999986
0.304,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8378176,0.07912415999999999
0.306,Lxy3.1_11.0_pt0_Inf_012isomu,95.805,135.142533,44.8079985,170.2167435,29.191783500000003,75.8679795,112.66859610000002,2.4438610035
0.306,Lxy0.2_11.0_pt0_Inf_2isomu,125.74799999999999,163.0944,78.2334,199.8234,51.5844,156.6432,166.85801999999998,3.9375
0.306,Lxy0.2_11.0_pt0_Inf_012isomu,252.0,445.8636,144.39600000000002,539.4312,95.4828,430.0884,474.08004000000005,2.04830136
0.306,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.95663125,0.049962375
0.306,Lxy3.1_11.0_pt0_Inf_2isomu,52.54,72.851964,29.138684,94.498444,18.882876,51.17396,64.3988034,0.42010826380000005
0.306,Lxy0.2_11.0_pt25_Inf_2isomu,2.1016,3.1524,1.0508,5.779400000000001,0.5254,2.1016,51.30856748,51.30856748
0.306,Lxy0.2_11.0_pt25_Inf_012isomu,3.1524,4.728599999999999,1.5762,8.6691,0.7881,1.5762,76.96285121999998,76.96285121999998
0.306,Lxy1.0_11.0_pt0_Inf_2isomu,110.5,142.21349999999995,72.3554,175.14249999999996,47.9128,134.57795,148.104255,0.95412772
0.306,Lxy1.0_11.0_pt0_Inf_012isomu,227.25,361.532025,130.21425,434.570175,86.105025,337.0572,375.585165,1.6228899675
0.306,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.90308,0.0331286
0.306,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.8337849999999998,0.0190958625
0.306,Lxy2.4_11.0_pt0_Inf_2isomu,71.0,98.1717,35.9686,125.3008,23.2951,97.0215,107.88166000000001,0.8411370000000001
0.306,Lxy2.4_11.0_pt0_Inf_012isomu,132.0,213.2856,60.2184,264.3564,39.1908,167.04600000000005,206.81099999999998,1.8756012
0.306,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.91736,0.046205199999999995
0.306,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9487744,0.059428224
0.306,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9481599999999997,0.053951232
0.306,Lxy7.0_11.0_pt0_Inf_2isomu,16.75,23.860375,11.8858,32.982425,8.76695,20.837,23.3416275,0.147401005
0.306,Lxy7.0_11.0_pt0_Inf_012isomu,21.75,30.808875,15.39465,42.1254,11.04465,22.826625000000003,25.2415275,0.25971239999999995
0.306,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9337792,0.033188544
0.306,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.920992,0.07136160000000001
0.308,Lxy3.1_11.0_pt0_Inf_012isomu,99.315,141.07695750000005,46.1516805,177.38652150000001,29.873952000000003,80.9715195,111.9359502,2.949377418
0.308,Lxy0.2_11.0_pt0_Inf_2isomu,176.6864,203.632,157.3792,235.8752,144.6016,176.73919999999995,183.83728,2.5393456000000003
0.308,Lxy0.2_11.0_pt0_Inf_012isomu,282.0,496.1226,160.1478,593.8919999999998,105.75,501.0576,542.1732000000002,2.15995644
0.308,Lxy2.4_11.0_pt25_Inf_012isomu,1.918875,3.70875,1.0018125,5.8310625,0.569625,1.9216875,2.96285625,0.0633980625
0.308,Lxy3.1_11.0_pt0_Inf_2isomu,54.49,75.664814,29.795132000000002,97.913081,19.371195,51.945316999999996,65.8560691,1.024869716
0.308,Lxy0.2_11.0_pt25_Inf_2isomu,1.6347,2.7245000000000004,0.5449000000000002,4.359200000000001,0.5449000000000002,2.1796000000000006,53.21286338,53.21286338
0.308,Lxy0.2_11.0_pt25_Inf_012isomu,2.45205,4.08675,0.8173500000000001,6.538800000000001,0.8173500000000001,1.6347000000000005,79.81929507,79.81929507
0.308,Lxy1.0_11.0_pt0_Inf_2isomu,116.0,149.524,74.3676,183.86,49.3928,129.44439999999997,144.35736,0.7331907599999999
0.308,Lxy1.0_11.0_pt0_Inf_012isomu,235.5,384.2889,134.9415,462.3807,89.23095,295.90575,366.04236000000003,2.1718704900000003
0.308,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.88424,0.050638
0.308,Lxy1.0_11.0_pt25_Inf_012isomu,1.924875,3.7125,0.9999,5.848875,0.56385,1.922175,2.95119,0.0540909
0.308,Lxy2.4_11.0_pt0_Inf_2isomu,73.25,101.429275,36.720225,129.3888,24.033325,84.698975,99.52404250000001,2.5487191000000005
0.308,Lxy2.4_11.0_pt0_Inf_012isomu,134.625,221.8216125,61.6178625,274.5676875,40.22595000000001,147.92595,201.60497625,1.5224337375
0.308,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.3079400000000003,0.060556200000000004
0.308,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9346432,0.068611968
0.308,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.765376,0.08085043199999999
0.308,Lxy7.0_11.0_pt0_Inf_2isomu,17.31,24.658095,12.347223,34.029729,9.060054,19.766289,21.9085746,0.26226381
0.308,Lxy7.0_11.0_pt0_Inf_012isomu,25.785,36.9885825,16.381210499999998,49.3653825,11.2809375,23.479821,26.52838155,0.2826990045
0.308,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8963007999999997,0.052458624
0.308,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8049856,0.068283072
0.31,Lxy0.2_11.0_pt0_Inf_2isomu,158.31600000000003,196.01480000000004,102.3998,234.61420000000007,57.51200000000001,164.52540000000005,193.03176,2.8091926000000003
0.31,Lxy0.2_11.0_pt0_Inf_012isomu,509.517,605.97945,204.7221,687.4920000000002,111.4632,568.96065,619.795395,5.6751651
0.31,Lxy3.1_11.0_pt0_Inf_2isomu,56.64,78.537024,30.817823999999998,101.41391999999999,19.914624,61.59033599999999,74.73987840000002,0.8908792320000001
0.31,Lxy3.1_11.0_pt0_Inf_012isomu,120.12,154.59444,77.261184,189.573384,50.678628,102.870768,124.41909479999998,1.0724301588
0.31,Lxy0.2_11.0_pt25_Inf_2isomu,8008.0,10306.296,5150.7456,12638.2256,3378.5752,1.6016,78.20308496,78.20308496
0.31,Lxy0.2_11.0_pt25_Inf_012isomu,3.6036,4.8048,1.2012,8.4084,1.2012,2.4024,117.30462744,117.30462744
0.31,Lxy1.0_11.0_pt0_Inf_2isomu,65.24455,103.2149,43.36755,146.71345,31.09285,41.7759,46.483909,0.51171875
0.31,Lxy1.0_11.0_pt0_Inf_012isomu,243.75,408.18375,139.66875,491.131875,92.356875,225.493125,241.028775,3.207920625
0.31,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.00374,0.056274
0.31,Lxy1.0_11.0_pt25_Inf_012isomu,2.9415,5.04,1.7802000000000002,8.2047,1.1721,2.2632,3.12462,0.0680055
0.31,Lxy2.4_11.0_pt0_Inf_2isomu,76.0,105.2372,37.4832,133.9956,24.6392,77.3528,96.43032,0.9510108
0.31,Lxy2.4_11.0_pt0_Inf_012isomu,181.8313875,243.250875,103.6940625,293.603625,68.1935625,175.7455875,215.43732000000003,2.082104325
0.31,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.90956,0.0499088
0.31,Lxy2.4_11.0_pt25_Inf_012isomu,2.9415,5.04,1.7802000000000002,8.2047,1.1721,2.2632,3.0414000000000003,0.053840099999999995
0.31,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9607167999999997,0.04759776
0.31,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9371392000000003,0.043198464000000006
0.31,Lxy7.0_11.0_pt0_Inf_2isomu,17.68,25.18516,12.611144,34.702304,9.253712,18.36068,20.7918568,0.305597032
0.31,Lxy7.0_11.0_pt0_Inf_012isomu,22.845,32.359942499999995,16.080595499999998,44.1388245,11.600691000000001,21.947191500000002,23.99844405,0.326861691
0.31,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.7868223999999997,0.08030361600000001
0.31,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.425536,0.023138687999999998
0.312,Lxy3.1_11.0_pt0_Inf_012isomu,124.8,160.7424,78.83615999999999,196.73471999999998,52.1664,120.15744,137.42352,1.35205824
0.312,Lxy0.2_11.0_pt0_Inf_2isomu,154.6006,201.278,91.3066,244.475,60.3988,101.1318,138.884438,6.5744448
0.312,Lxy0.2_11.0_pt0_Inf_012isomu,289.5,558.35865,166.66514999999995,688.5468000000002,110.8206,258.5235,304.8608700000001,8.135355299999999
0.312,Lxy2.4_11.0_pt25_Inf_012isomu,2.9415,5.04,1.7802000000000002,8.2047,1.1721,2.2680000000000002,3.19908,0.055286400000000006
0.312,Lxy3.1_11.0_pt0_Inf_2isomu,66.21000000000001,85.87437,49.66412100000001,107.29330500000002,33.621438000000005,65.627352,79.82343810000002,1.34068629
0.312,Lxy0.2_11.0_pt25_Inf_2isomu,1.9863,3.3105,0.6621,5.2968,0.6621,1.3242,64.65817002,64.65817002
0.312,Lxy0.2_11.0_pt25_Inf_012isomu,2.97945,4.96575,0.99315,7.945200000000002,0.99315,1.9863,96.98725503,96.98725503
0.312,Lxy1.0_11.0_pt0_Inf_2isomu,127.5,165.11249999999995,79.63650000000001,202.17675000000003,52.79775,89.5815,124.8348675,0.955261875
0.312,Lxy1.0_11.0_pt0_Inf_012isomu,253.5,432.34425,145.25549999999996,519.95385,96.05115,204.39705,217.24164150000001,4.9925811
0.312,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.8743,0.23556799999999997
0.312,Lxy1.0_11.0_pt25_Inf_012isomu,2.9415,5.04,1.7802000000000002,8.2047,1.1721,2.2680000000000002,3.0602400000000003,0.032368799999999996
0.312,Lxy2.4_11.0_pt0_Inf_2isomu,78.5,108.8481,38.4807,138.2699,25.14355,58.1214,83.71554,0.92608805
0.312,Lxy2.4_11.0_pt0_Inf_012isomu,186.75,252.82215,106.503525,304.96275,70.03125,183.519225,218.2080375,4.518995175
0.312,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.96916,0.0392138
0.312,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.808768,0.050949696
0.312,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9630400000000003,0.039953856
0.312,Lxy7.0_11.0_pt0_Inf_2isomu,17.53,25.006545000000006,12.504149000000002,34.458721000000004,9.175202,19.221645,20.827042400000003,0.5358517810000001
0.312,Lxy7.0_11.0_pt0_Inf_012isomu,23.32326,33.040506,16.454817000000002,45.026979,11.752773,23.327934,25.9110201,0.2258294514
0.312,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9302272,0.0129924096
0.312,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9726784,0.048386496
0.314,Lxy3.1_11.0_pt0_Inf_012isomu,128.61,165.52107,80.921412,202.419279,53.25740100000001,113.40829800000002,138.43194570000003,0.5865747768
0.314,Lxy0.2_11.0_pt0_Inf_2isomu,159.6201,213.378,91.8861,259.2018,61.1037,95.1615,93.904287,2.3634077999999996
0.314,Lxy0.2_11.0_pt0_Inf_012isomu,304.5,598.2207,175.30065,746.0859,116.5626,228.9231,230.342679,4.3779183
0.314,Lxy2.4_11.0_pt25_Inf_012isomu,2.9415,5.04,1.7802000000000002,8.2047,1.1721,2.2743,2.7556890000000003,0.0501033
0.314,Lxy3.1_11.0_pt0_Inf_2isomu,68.95,87.64234499999998,51.581495,109.44433500000001,34.743905000000005,71.53562500000002,79.22906600000002,1.944824385
0.314,Lxy0.2_11.0_pt25_Inf_2isomu,2.0685,3.4475,0.6895,5.516,0.6895,1.379,67.33394990000001,67.33394990000001
0.314,Lxy0.2_11.0_pt25_Inf_012isomu,3.10275,5.17125,1.03425,8.274000000000001,1.03425,2.0685,101.00092485,101.00092485
0.314,Lxy1.0_11.0_pt0_Inf_2isomu,134.769,174.51375000000004,82.8789,213.22285,54.7415,101.7896,134.39576250000002,1.088431835
0.314,Lxy1.0_11.0_pt0_Inf_012isomu,264.0,458.6736,151.27200000000002,551.76,100.0296,238.7088,242.36203199999997,6.4686864
0.314,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.17446,0.19840339999999998
0.314,Lxy1.0_11.0_pt25_Inf_012isomu,2.9415,5.04,1.7802000000000002,8.2047,1.1721,2.2743,2.946975,0.037485000000000004
0.314,Lxy2.4_11.0_pt0_Inf_2isomu,93.75,120.46875,65.11875,147.88125,42.84375,77.278125,92.793375,0.7528556249999999
0.314,Lxy2.4_11.0_pt0_Inf_012isomu,191.25,262.720125,109.069875,316.59525,71.71875,178.81875000000005,219.505275,4.8354885
0.314,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.9007400000000003,0.046888
0.314,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.8864512,0.029240832
0.314,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.807616,0.077420928
0.314,Lxy7.0_11.0_pt0_Inf_2isomu,18.26,25.938330000000004,12.98286,35.705604,9.48607,17.60264,20.051123399999998,0.248903886
0.314,Lxy7.0_11.0_pt0_Inf_012isomu,23.805,33.672172499999995,16.701588,45.8841375,11.9953395,24.602467500000003,27.3814632,0.781194402
0.314,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9294592,0.027023808
0.314,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.885376,0.039909312
0.316,Lxy3.1_11.0_pt0_Inf_012isomu,110.16,161.869104,50.254992,202.441032,32.706503999999995,112.83688799999999,139.41959759999997,2.2481783280000003
0.316,Lxy0.2_11.0_pt0_Inf_2isomu,167.0,227.2369,95.691,276.0176,63.2763,97.6282,74.274753,1.17896322
0.316,Lxy0.2_11.0_pt0_Inf_012isomu,319.5,630.2456999999998,183.93615,808.23915,122.3046,209.9115,180.656163,4.6299384
0.316,Lxy2.4_11.0_pt25_Inf_012isomu,3.0351,5.1525,1.8525,8.3376,1.233,2.4234,3.15882,0.02848734
0.316,Lxy3.1_11.0_pt0_Inf_2isomu,71.09,91.84828,52.762997999999996,114.007033,35.545,65.57341600000001,79.0300421,0.5133998947
0.316,Lxy0.2_11.0_pt25_Inf_2isomu,2.1327,3.5545,0.7109000000000001,5.687200000000002,0.7109000000000001,1.4218000000000002,69.42379258,69.42379258
0.316,Lxy0.2_11.0_pt25_Inf_012isomu,3.19905,5.33175,1.06635,8.530800000000001,1.06635,2.1327000000000003,104.13568887,104.13568887
0.316,Lxy1.0_11.0_pt0_Inf_2isomu,140.5,182.5095,85.03059999999998,222.53795,55.9752,93.61515,112.02346000000001,4.68858335
0.316,Lxy1.0_11.0_pt0_Inf_012isomu,273.0,484.1109,156.42899999999997,582.4455,103.4397,218.3454,218.35359,5.5252197
0.316,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.03642,0.040289599999999995
0.316,Lxy1.0_11.0_pt25_Inf_012isomu,3.0351,5.1525,1.8525,8.3376,1.233,2.4234,2.943468,0.02959074
0.316,Lxy2.4_11.0_pt0_Inf_2isomu,96.0,123.36,66.4704,152.6592,43.4976,62.9568,90.116736,1.1238047999999998
0.316,Lxy2.4_11.0_pt0_Inf_012isomu,195.0,271.557,111.735,326.4885,73.88550000000002,171.5415,225.71445,4.767983999999999
0.316,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,3.0048,0.0818706
0.316,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9434944,0.04464
0.316,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,3.0148416,0.08542176
0.316,Lxy7.0_11.0_pt0_Inf_2isomu,18.8,26.705400000000004,13.3668,36.73144,9.7666,16.50828,17.3994188,0.34734879999999996
0.316,Lxy7.0_11.0_pt0_Inf_012isomu,24.64062,34.857341999999996,17.231151,47.459118,12.32031,24.275208,26.9792568,0.255316821
0.316,Lxy7.0_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.950752,0.028153728
0.316,Lxy7.0_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9672064,0.035978303999999996
0.318,Lxy3.1_11.0_pt0_Inf_012isomu,137.115,177.15258000000003,84.325725,216.1343745,55.696113,158.12101800000005,173.81382975,1.5494954805
0.318,Lxy0.2_11.0_pt0_Inf_2isomu,173.6747,242.9093,99.5096,294.4287,65.8092,131.6703,153.107076,5.5233364
0.318,Lxy0.2_11.0_pt0_Inf_012isomu,335.80455,662.41035,193.30755,876.1224000000002,128.54835,246.09165,222.554223,5.649169799999999
0.318,Lxy2.4_11.0_pt25_Inf_012isomu,3.4803,5.7695625,2.1758625,9.15435,1.4684625,2.5180875,3.1409775,0.05067225
0.318,Lxy3.1_11.0_pt0_Inf_2isomu,74.22,95.3727,54.633342000000006,117.772296,36.241626,70.27891799999999,84.4616178,2.177956212
0.318,Lxy0.2_11.0_pt25_Inf_2isomu,2.2266,3.711,0.7422000000000001,5.9376000000000015,0.7422000000000001,1.4844000000000002,72.48043163999998,72.48043163999998
0.318,Lxy0.2_11.0_pt25_Inf_012isomu,3.3399,5.5665,2.2266,8.9064,1.1133,2.2266,108.72064746,108.72064746
0.318,Lxy1.0_11.0_pt0_Inf_2isomu,147.5,192.47275,87.80675000000002,234.6135,57.6135,123.6345,155.640525,1.4365157750000002
0.318,Lxy1.0_11.0_pt0_Inf_012isomu,283.5,513.4752,162.44549999999995,619.3341,107.41815,310.5459,330.835995,6.1770964500000005
0.318,Lxy1.0_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.94748,0.0377042
0.318,Lxy1.0_11.0_pt25_Inf_012isomu,3.4806,5.7696000000000005,2.1756,9.1545,1.4682,2.5191,3.2428799999999995,0.0364311
0.318,Lxy2.4_11.0_pt0_Inf_2isomu,100.75,128.25475,68.00625000000001,156.091975,44.863975,94.9871,111.427485,1.0945479999999999
0.318,Lxy2.4_11.0_pt0_Inf_012isomu,200.625,284.5865625,114.4164375,342.1258125,75.234375,253.4896875,280.481775,1.69654719375
0.318,Lxy2.4_11.0_pt25_Inf_2isomu,1.9218,3.7144,0.9982,5.84,0.563,1.9216,2.90976,0.061073
0.318,Lxy3.1_11.0_pt25_Inf_2isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.877696,0.032462208
0.318,Lxy3.1_11.0_pt25_Inf_012isomu,1.92,3.710784,1.002432,5.834304,0.570048,1.921536,2.9028096000000003,0.040107072
