mass,stheta_sq,ctau,BRbrULobs,BRULobs,theta_sq_inflaton,BRULobs_inflaton,BRtheory,excl
0.312,9.185022008891664e-07,50.0,1.433800040766552e-07,6.809117598746119e-07,1.3867505901675663e-06,4.49965593787305e-07,6.6099816411003506e-06,True
0.312,5.740638755557291e-07,80.0,2.264714970101193e-07,1.075513329656167e-06,8.667191188547291e-07,7.107293815780413e-07,4.13123852568772e-06,True
0.312,4.592511004445833e-07,100.0,2.818720096264244e-07,1.3386104106365538e-06,6.933752950837833e-07,8.84591313833179e-07,3.3049908205501757e-06,True
0.314,0.0004364370367927,0.1,3.8906190827271714e-08,1.893404448778353e-07,0.0006563868189906,1.2607252182462358e-07,0.0031284022172548827,True
0.314,0.0002182185183963,0.2,1.6071190117787382e-08,7.821187893020771e-08,0.0003281934094953,5.2077456666669686e-08,0.0015642011086274413,True
0.314,8.728740735854854e-05,0.5,7.245987315608014e-09,3.526324301464855e-08,0.0001312773637981,2.3480065114665378e-08,0.0006256804434508813,True
0.314,4.364370367927427e-05,1.0,6.028456648719989e-09,2.933802152112225e-08,6.563868189906301e-05,1.9534750543653882e-08,0.00031284022172550264,True
0.314,5.455462959909283e-05,0.8,6.11418542139893e-09,2.9755228233286013e-08,8.204835237382876e-05,1.9812548044122312e-08,0.0003910502771568783,True
0.314,2.182185183963713e-05,2.0,8.422032513784114e-09,4.0986571777612927e-08,3.2819340949531505e-05,2.729094921205871e-08,0.00015642011086275132,True
0.314,8.728740735854854e-06,5.0,1.2790825921450904e-08,6.224769423134737e-08,1.3127736379812602e-05,4.144768855157957e-08,6.256804434510052e-05,True
0.314,5.455462959909284e-06,8.0,1.8174347167309944e-08,8.844708013950795e-08,8.204835237382876e-06,5.889257547908973e-08,3.910502771568783e-05,True
0.314,4.364370367927427e-06,10.0,2.1701424535136715e-08,1.056119164738517e-07,6.563868189906301e-06,7.032179866895755e-08,3.128402217255026e-05,True
0.314,2.1821851839637136e-06,20.0,5.2494720321302584e-08,2.554702346343775e-07,3.2819340949531506e-06,1.701051075076173e-07,1.564201108627513e-05,True
0.314,8.728740735854855e-07,50.0,1.2472180387065246e-07,6.069697734141156e-07,1.3127736379812605e-06,4.041514218212117e-07,6.256804434510054e-06,True
0.314,5.455462959909284e-07,80.0,1.969970087710145e-07,9.58703499037002e-07,8.204835237382876e-07,6.383536696751172e-07,3.910502771568783e-06,True
0.314,4.364370367927429e-07,100.0,2.451915096229705e-07,1.1932463323996083e-06,6.563868189906301e-07,7.945242464211198e-07,3.1284022172550262e-06,True
0.316,0.000421057403922,0.1,2.6538114818025122e-08,1.3119688412504494e-07,0.0006193983428974,8.888800920054978e-08,0.0029518437186631273,True
0.316,0.000210528701961,0.2,1.2338096828841936e-08,6.099603800333619e-08,0.0003096991714487,4.1325801473075e-08,0.0014759218593315636,True
0.316,8.421148078440676e-05,0.5,5.273775528186812e-09,2.607204474083709e-08,0.0001238796685794,1.7664231648915153e-08,0.0005903687437322443,True
0.316,4.210574039220338e-05,1.0,3.941696739719784e-09,1.948662646021243e-08,6.19398342897477e-05,1.32025043402108e-08,0.0002951843718663494,True
0.316,5.263217549025422e-05,0.8,4.110308613319379e-09,2.0320195558637143e-08,7.742479286218462e-05,1.3767260875277974e-08,0.00036898046483293677,True
0.316,2.105287019610169e-05,2.0,5.381110503968467e-09,2.6602678302292093e-08,3.096991714487385e-05,1.8023744462098865e-08,0.0001475921859331747,True
0.316,8.421148078440676e-06,5.0,8.225026241213671e-09,4.066218803006396e-08,1.238796685794954e-05,2.754928951121972e-08,5.903687437326988e-05,True
0.316,5.263217549025423e-06,8.0,1.1743014130644214e-08,5.8054118566495214e-08,7.742479286218462e-06,3.9332603511757886e-08,3.689804648329367e-05,True
0.316,4.210574039220338e-06,10.0,1.4044305344894668e-08,6.943104714052227e-08,6.19398342897477e-06,4.704065647739281e-08,2.951843718663494e-05,True
0.316,2.105287019610169e-06,20.0,3.1854602394096804e-08,1.5748008507028917e-07,3.096991714487385e-06,1.0669530259033833e-07,1.475921859331747e-05,True
0.316,8.421148078440677e-07,50.0,7.584690351148354e-08,3.749654969644178e-07,1.238796685794954e-06,2.540451838192653e-07,5.9036874373269886e-06,True
0.316,5.263217549025423e-07,80.0,1.1986765756960297e-07,5.92591572096833e-07,7.742479286218462e-07,4.014903666653181e-07,3.6898046483293676e-06,True
0.316,4.210574039220338e-07,100.0,1.4921909879779486e-07,7.376967410255098e-07,6.19398342897477e-07,4.998014635850151e-07,2.9518437186634943e-06,True
0.318,0.0004075570269521,0.1,2.8418579221729025e-08,1.424154055243985e-07,0.0005905926982723,9.79043389607189e-08,0.002814308682693728,True
0.318,0.000203778513476,0.2,9.568367162849737e-09,4.795042282274504e-08,0.0002952963491361,3.2963810565729536e-08,0.0014071543413466255,True
0.318,8.151140539043837e-05,0.5,4.728341664672991e-09,2.369536810332292e-08,0.0001181185396544,1.6289525294293352e-08,0.0005628617365384597,True
0.318,4.0755702695219184e-05,1.0,4.071901704729582e-09,2.0405718667707235e-08,5.905926982723137e-05,1.4028035729870641e-08,0.0002814308682693793,True
0.318,5.094462836902397e-05,0.8,4.109268525533188e-09,2.059297683062884e-08,7.382408728403921e-05,1.4156767495850112e-08,0.00035178858533672415,True
0.318,2.0377851347609592e-05,2.0,5.48459378069895e-09,2.7485211041712044e-08,2.9529634913615685e-05,1.889487593232084e-08,0.00014071543413468965,True
0.318,8.151140539043838e-06,5.0,8.69582648581642e-09,4.3577817373799146e-08,1.1811853965446274e-05,2.9957836286200174e-08,5.628617365387586e-05,True
0.318,5.094462836902398e-06,8.0,1.248168932572768e-08,6.255009559358657e-08,7.382408728403921e-06,4.3000444639191256e-08,3.517885853367241e-05,True
0.318,4.075570269521919e-06,10.0,1.4940569642835462e-08,7.487240188358977e-08,5.905926982723137e-06,5.1471489238278486e-08,2.814308682693793e-05,True
0.318,2.0377851347609594e-06,20.0,3.355336006911703e-08,1.6814758203308693e-07,2.9529634913615685e-06,1.1559408061350716e-07,1.4071543413468965e-05,True
0.318,8.151140539043837e-07,50.0,7.910264568569945e-08,3.964109280582216e-07,1.1811853965446271e-06,2.725151097624501e-07,5.628617365387585e-06,True
0.318,5.094462836902399e-07,80.0,1.2470456341163348e-07,6.249380319277732e-07,7.382408728403921e-07,4.296174608499029e-07,3.5178858533672414e-06,True
0.318,4.07557026952192e-07,100.0,1.551122375566351e-07,7.773214853941248e-07,5.905926982723137e-07,5.343743951523417e-07,2.814308682693793e-06,True
0.32,0.0003940566499823,0.1,4.301537487264945e-08,2.1855501106096125e-07,0.0005628387042461,1.5242503843486173e-07,0.0026818080834839363,True
0.32,0.0001970283249911,0.2,2.3215608033456308e-08,1.1795520754057461e-07,0.000281419352123,8.226453813932107e-08,0.00134090404174173,True
0.32,7.881132999646998e-05,0.5,1.0826153724384416e-08,5.50061496380205e-08,0.0001125677408492,3.83624902125461e-08,0.000536361616696692,True
0.32,3.940566499823499e-05,1.0,7.444527299464182e-09,3.7824586001981954e-08,5.628387042461274e-05,2.637969244972696e-08,0.0002681808083484067,True
0.32,4.925708124779374e-05,0.8,8.07746868769756e-09,4.104047131080073e-08,7.035483803076593e-05,2.862252110608792e-08,0.0003352260104355084,True
0.32,1.9702832499117496e-05,2.0,7.950242648025759e-09,4.039405387075669e-08,2.814193521230637e-05,2.8171695464226092e-08,0.00013409040417420334,True
0.32,7.881132999646999e-06,5.0,1.109374917338828e-08,5.6365764112846084e-08,1.1256774084922548e-05,3.931071504425256e-08,5.3636161669681344e-05,True
0.32,4.925708124779374e-06,8.0,1.509686146359996e-08,7.670500917244854e-08,7.0354838030765926e-06,5.3495748802555363e-08,3.3522601043550835e-05,True
0.32,3.9405664998235e-06,10.0,1.7920979110025026e-08,9.105394987746929e-08,5.628387042461274e-06,6.350301346258316e-08,2.6818080834840672e-05,True
0.32,1.9702832499117498e-06,20.0,3.0891098291794387e-08,1.569532835372573e-07,2.814193521230637e-06,1.0946264814294846e-07,1.3409040417420336e-05,True
0.32,7.881132999646999e-07,50.0,7.229374323823657e-08,3.673142428689453e-07,1.1256774084922548e-06,2.561729759257476e-07,5.3636161669681334e-06,True
0.32,4.925708124779374e-07,80.0,1.1375730456591549e-07,5.779847096828859e-07,7.035483803076593e-07,4.0309916098699225e-07,3.352260104355084e-06,True
0.32,3.9405664998234994e-07,100.0,1.4140883593711906e-07,7.184782137515552e-07,5.628387042461274e-07,5.010823994108514e-07,2.6818080834840667e-06,True
0.322,0.0003805562730125,0.1,4.697807484029296e-08,2.420462064241132e-07,0.0005350847102199,1.7136235682199697e-07,0.0025493303359277247,True
0.322,0.0001902781365062,0.2,2.2954474294238656e-08,1.1826886142671145e-07,0.0002675423551099,8.373124756693738e-08,0.0012746651679636238,True
0.322,7.611125460250161e-05,0.5,1.0470262341340023e-08,5.3946171455560673e-08,0.0001070169420439,3.8192472498207575e-08,0.0005098660671851637,True
0.322,3.805562730125081e-05,1.0,6.633683887416976e-09,3.4178880786934126e-08,5.350847102199412e-05,2.419774989129356e-08,0.00025493303359279206,True
0.322,4.75695341265635e-05,0.8,7.303999059497107e-09,3.7632560935856775e-08,6.688558877749264e-05,2.664286472606905e-08,0.00031866629199099004,True
0.322,1.9027813650625404e-05,2.0,6.978292273175639e-09,3.595441443232908e-08,2.675423551099706e-05,2.5454781077969156e-08,0.00012746651679639603,True
0.322,7.611125460250161e-06,5.0,9.58008176010603e-09,4.9359673744605175e-08,1.0701694204398825e-05,3.4945352582884954e-08,5.098660671855842e-05,True
0.322,4.756953412656351e-06,8.0,1.3265809811761529e-08,6.83497344451979e-08,6.688558877749265e-06,4.8389816786320464e-08,3.186662919909901e-05,True
0.322,3.8055627301250807e-06,10.0,1.5727352184366196e-08,8.103239535173101e-08,5.350847102199412e-06,5.73688075989656e-08,2.549330335927921e-05,True
0.322,1.9027813650625403e-06,20.0,3.0669940397221696e-08,1.5802143339501045e-07,2.6754235510997058e-06,1.1187502442203759e-07,1.2746651679639603e-05,True
0.322,7.611125460250162e-07,50.0,7.181901635372598e-08,3.7003475592875763e-07,1.0701694204398824e-06,2.619748882611997e-07,5.098660671855841e-06,True
0.322,4.756953412656351e-07,80.0,1.130336489110408e-07,5.823858472320041e-07,6.688558877749264e-07,4.123138835176949e-07,3.1866629199099008e-06,True
0.322,3.805562730125081e-07,100.0,1.4052093186643138e-07,7.240092021029034e-07,5.350847102199412e-07,5.125794990390196e-07,2.5493303359279207e-06,True
0.324,0.0003670558960426,0.1,6.113547643845728e-08,3.194834040197667e-07,0.0005086538616542,2.295023736338008e-07,0.0024231790072875435,True
0.324,0.0001835279480213,0.2,2.371573759646361e-08,1.2393433432689465e-07,0.0002543269308271,8.902879944583143e-08,0.0012115895036437718,True
0.324,7.341117920853322e-05,0.5,1.0359993040782726e-08,5.4139528063092025e-08,0.0001017307723308,3.889137915008765e-08,0.0004846358014573182,True
0.324,3.670558960426661e-05,1.0,9.563888667820613e-09,4.997922458880742e-08,5.086538616542559e-05,3.5902806002400185e-08,0.000242317900728781,True
0.324,4.5881987005333255e-05,0.8,9.733187841393118e-09,5.086395272738873e-08,6.358173270678198e-05,3.653835453252809e-08,0.00030289737591097617,True
0.324,1.8352794802133305e-05,2.0,8.42215941546677e-09,4.4012745397659847e-08,2.54326930827128e-05,3.161675821595451e-08,0.00012115895036439052,True
0.324,7.341117920853323e-06,5.0,1.1279700386789353e-08,5.894575925194962e-08,1.0173077233085117e-05,4.234395744428719e-08,4.846358014575619e-05,True
0.324,4.588198700533326e-06,8.0,1.579952239497449e-08,8.256556570249839e-08,6.358173270678198e-06,5.9311354113306374e-08,3.0289737591097623e-05,True
0.324,3.670558960426661e-06,10.0,1.8558911779824664e-08,9.698565637727045e-08,5.086538616542558e-06,6.967009261500978e-08,2.4231790072878095e-05,True
0.324,1.8352794802133309e-06,20.0,7.438806341122152e-08,3.8873912663426084e-07,2.543269308271279e-06,2.792525407090429e-07,1.2115895036439047e-05,True
0.324,7.341117920853323e-07,50.0,1.7124241580826164e-07,8.948831857074883e-07,1.0173077233085118e-06,6.428434549675042e-07,4.84635801457562e-06,True
0.324,4.588198700533328e-07,80.0,2.683081395551836e-07,1.4021318348208454e-06,6.358173270678198e-07,1.0072278565649395e-06,3.028973759109762e-06,True
0.324,3.670558960426662e-07,100.0,3.3304080701938026e-07,1.7404135356849898e-06,5.086538616542559e-07,1.250234073252167e-06,2.42317900728781e-06,True
0.326,0.0003546428137043,0.1,8.545405472761398e-08,4.524284680547919e-07,0.0004874123225312,3.2892470785019814e-07,0.0023217688693961715,True
0.326,0.0001773214068521,0.2,2.3528000778067373e-08,1.2456679068469277e-07,0.0002437061612656,9.056259304363065e-08,0.0011608844346980857,True
0.326,7.092856274087225e-05,0.5,9.632339816551936e-09,5.0997518618359055e-08,9.748246450624304e-05,3.7076234359764727e-08,0.00046435377387924875,True
0.326,3.5464281370436124e-05,1.0,8.602584812500141e-09,4.5545577450208034e-08,4.874123225312152e-05,3.31125621274211e-08,0.00023217688693962437,True
0.326,4.433035171304515e-05,0.8,8.622275316328715e-09,4.564982697365997e-08,6.0926540316401896e-05,3.318835365352107e-08,0.00029022110867453043,True
0.326,1.7732140685218062e-05,2.0,9.212824936480587e-09,4.8776436481041386e-08,2.437061612656076e-05,3.5461462424060564e-08,0.00011608844346981219,True
0.326,7.092856274087226e-06,5.0,1.2756383515383491e-08,6.753747461347059e-08,9.748246450624305e-06,4.910111912649501e-08,4.643537738792488e-05,True
0.326,4.433035171304516e-06,8.0,1.7396625364130428e-08,9.210479933228129e-08,6.09265403164019e-06,6.696206439490179e-08,2.9022110867453047e-05,True
0.326,3.546428137043613e-06,10.0,2.0515837207452773e-08,1.0861917352214236e-07,4.874123225312152e-06,7.89683506683621e-08,2.321768869396244e-05,True
0.326,1.7732140685218064e-06,20.0,6.862479469727097e-08,3.633275312028932e-07,2.437061612656076e-06,2.641465126380427e-07,1.160884434698122e-05,True
0.326,7.092856274087226e-07,50.0,1.5947875947440989e-07,8.443453159276496e-07,9.748246450624305e-07,6.138562357940551e-07,4.643537738792488e-06,True
0.326,4.433035171304516e-07,80.0,2.505202345830189e-07,1.3263558564939152e-06,6.09265403164019e-07,9.642877126596402e-07,2.902211086745305e-06,True
0.326,3.546428137043613e-07,100.0,3.1123451821791176e-07,1.647801929726322e-06,4.874123225312152e-07,1.197985552634551e-06,2.321768869396244e-06,True
0.3279999999999999,0.0003455700728261,0.1,5.760465154634013e-08,3.077635397478682e-07,0.0004661707834081,2.274942282827596e-07,0.002220376414501576,True
0.3279999999999999,0.000172785036413,0.2,2.2062065730604275e-08,1.1787067990401376e-07,0.000233085391704,8.71282523715954e-08,0.0011101882072505499,True
0.3279999999999999,6.911401456523022e-05,0.5,8.869694484209949e-09,4.738798860273688e-08,9.323415668163514e-05,3.502849592217334e-08,0.00044407528290038725,True
0.3279999999999999,3.455700728261511e-05,1.0,7.100220295664608e-09,3.793424441471566e-08,4.661707834081757e-05,2.80404289139812e-08,0.00022203764145019362,True
0.3279999999999999,4.319625910326889e-05,0.8,7.007863407289996e-09,3.744081060124309e-08,5.827134792602196e-05,2.76756899826038e-08,0.00027754705181274204,True
0.3279999999999999,1.7278503641307556e-05,2.0,9.759573405517592e-09,5.2142331861776265e-08,2.3308539170408784e-05,3.854283570261836e-08,0.00011101882072509681,True
0.3279999999999999,6.911401456523023e-06,5.0,1.5894706368244596e-08,8.492041812298295e-08,9.323415668163511e-06,6.277190924618319e-08,4.440752829003871e-05,True
0.3279999999999999,4.319625910326889e-06,8.0,2.291395804558785e-08,1.2242207267014206e-07,5.827134792602196e-06,9.049257416809649e-08,2.7754705181274203e-05,True
0.3279999999999999,3.455700728261512e-06,10.0,2.743299399541e-08,1.465658607641696e-07,4.6617078340817565e-06,1.0833930300664901e-07,2.2203764145019363e-05,True
0.3279999999999999,1.7278503641307558e-06,20.0,5.1870317462201844e-08,2.7712679586596934e-07,2.3308539170408782e-06,2.048480031573957e-07,1.1101882072509681e-05,True
0.3279999999999999,6.911401456523023e-07,50.0,1.2262311393477334e-07,6.551367395932056e-07,9.323415668163514e-07,4.842673278177744e-07,4.440752829003872e-06,True
0.3279999999999999,4.31962591032689e-07,80.0,1.934487717978955e-07,1.0335359588192923e-06,5.827134792602196e-07,7.639743991335011e-07,2.7754705181274204e-06,True
0.3279999999999999,3.455700728261512e-07,100.0,2.406718337224148e-07,1.2858339296512368e-06,4.661707834081757e-07,9.50469304341378e-07,2.220376414501936e-06,True
0.33,0.0003364973319479,0.1,3.951582951982993e-08,2.130635691409969e-07,0.0004449292442851,1.602236820097666e-07,0.002119001816384598,True
0.33,0.0001682486659739,0.2,1.4186716945380926e-08,7.649270136817136e-08,0.0002224646221425,5.752246763486554e-08,0.0010595009081920607,True
0.33,6.7299466389588e-05,0.5,8.953647702050045e-09,4.827675793247725e-08,8.898584885702677e-05,3.630409432556227e-08,0.0004238003632769518,True
0.33,3.3649733194794e-05,1.0,8.240651488768575e-09,4.4432386706269486e-08,4.4492924428513386e-05,3.3413129364453456e-08,0.0002119001816384759,True
0.33,4.206216649349249e-05,0.8,8.404908503480434e-09,4.531803648855208e-08,5.561615553564173e-05,3.4079137493673146e-08,0.00026487522704809487,True
0.33,1.6824866597397e-05,2.0,1.2131100538040892e-08,6.540911856465526e-08,2.2246462214256693e-05,4.9187619712251904e-08,0.00010595009081923795,True
0.33,6.7299466389588e-06,5.0,1.91039045593682e-08,1.0300545729162437e-07,8.898584885702677e-06,7.746004491008124e-08,4.238003632769518e-05,True
0.33,4.20621664934925e-06,8.0,2.7282538564347297e-08,1.471034548023261e-07,5.561615553564173e-06,1.1062171379091397e-07,2.648752270480949e-05,True
0.33,3.3649733194794e-06,10.0,3.26003739564823e-08,1.7577644490579876e-07,4.449292442851339e-06,1.3218378593271594e-07,2.119001816384759e-05,True
0.33,1.6824866597397e-06,20.0,6.279372040428757e-08,3.385745497830292e-07,2.2246462214256693e-06,2.546078675943753e-07,1.0595009081923796e-05,True
0.33,6.7299466389588e-07,50.0,1.4796473743956956e-07,7.978042078065141e-07,8.898584885702677e-07,5.99948307507483e-07,4.238003632769518e-06,True
0.33,4.20621664934925e-07,80.0,2.332417028887285e-07,1.257605124170764e-06,5.561615553564173e-07,9.457183333657862e-07,2.648752270480949e-06,True
0.33,3.3649733194794e-07,100.0,2.901036338820405e-07,1.564196333640489e-06,4.4492924428513385e-07,1.176274747355825e-06,2.119001816384759e-06,True
0.332,0.0003274245910697,0.1,2.4623952502645703e-08,1.340019514543323e-07,0.0004257332029016,1.0237176748538794e-07,0.0020273861233690176,True
0.332,0.0001637122955348,0.2,8.188152710266793e-09,4.4559395647954535e-08,0.0002128666014508,3.404147507595369e-08,0.0010136930616845088,True
0.332,6.548491821394588e-05,0.5,3.899917626047918e-09,2.1223098620963383e-08,8.51466405803206e-05,1.621354087582192e-08,0.0004054772246738063,True
0.332,3.274245910697294e-05,1.0,3.244228189119898e-09,1.7654879258661313e-08,4.25733202901603e-05,1.3487573687060972e-08,0.00020273861233690316,True
0.332,4.092807388371617e-05,0.8,3.321527914250113e-09,1.807553934616024e-08,5.321665036270037e-05,1.3808940026882517e-08,0.00025342326542112894,True
0.332,1.637122955348647e-05,2.0,5.5321345290867915e-09,3.010551707837615e-08,2.128666014508015e-05,2.2999329195778373e-08,0.00010136930616845158,True
0.332,6.548491821394588e-06,5.0,8.975655685304911e-09,4.88449357301108e-08,8.51466405803206e-06,3.7315444656831967e-08,4.0547722467380635e-05,True
0.332,4.092807388371617e-06,8.0,1.3344652499881184e-08,7.262073285236718e-08,5.3216650362700375e-06,5.547913815803357e-08,2.5342326542112895e-05,True
0.332,3.274245910697294e-06,10.0,1.6130561221794224e-08,8.778146731487405e-08,4.25733202901603e-06,6.706129174952352e-08,2.0273861233690318e-05,True
0.332,1.637122955348647e-06,20.0,3.742483307812261e-08,2.036635127842389e-07,2.128666014508015e-06,1.5559022499094646e-07,1.0136930616845159e-05,True
0.332,6.548491821394587e-07,50.0,8.882162546565394e-08,4.833615213668321e-07,8.51466405803206e-07,3.692675572236897e-07,4.054772246738063e-06,True
0.332,4.0928073883716173e-07,80.0,1.402594451878782e-07,7.632827980421994e-07,5.321665036270038e-07,5.831154567431947e-07,2.5342326542112897e-06,True
0.332,3.274245910697294e-07,100.0,1.7455600397564829e-07,9.499224451595996e-07,4.25733202901603e-07,7.257001754796893e-07,2.0273861233690315e-06,True
0.3339999999999999,0.0003183518501915,0.1,2.1338659600503287e-08,1.1721231052247437e-07,0.0004092000267971,9.07726961162477e-08,0.0019484663913979506,True
0.3339999999999999,0.0001591759250957,0.2,8.02669546833236e-09,4.4090282113189546e-08,0.0002046000133985,3.4144824567491166e-08,0.0009742331956987372,True
0.3339999999999999,6.367037003830385e-05,0.5,4.942239250346455e-09,2.714750094585636e-08,8.184000535943162e-05,2.1023831393557152e-08,0.00038969327827964546,True
0.3339999999999999,3.1835185019151925e-05,1.0,4.344422658743222e-09,2.3863720929569252e-08,4.092000267971581e-05,1.848077457467564e-08,0.00019484663913982273,True
0.3339999999999999,3.97939812739399e-05,0.8,4.423067814309024e-09,2.4295715280097705e-08,5.115000334964476e-05,1.8815323836008867e-08,0.0002435582989247784,True
0.3339999999999999,1.5917592509575963e-05,2.0,6.015880698090566e-09,3.304496578754741e-08,2.0460001339857903e-05,2.5591003404285783e-08,9.742331956991135e-05,True
0.3339999999999999,6.367037003830385e-06,5.0,9.649726582029572e-09,5.300552001697184e-08,8.184000535943162e-06,4.1049049707639016e-08,3.896932782796454e-05,True
0.3339999999999999,3.979398127393991e-06,8.0,1.4261255782838628e-08,7.833644533225924e-08,5.1150003349644765e-06,6.066607095513902e-08,2.435582989247784e-05,True
0.3339999999999999,3.1835185019151926e-06,10.0,1.7222356202051198e-08,9.460163856945709e-08,4.092000267971581e-06,7.32623199021224e-08,1.948466391398227e-05,True
0.3339999999999999,1.5917592509575963e-06,20.0,3.7635323892707465e-08,2.067291644983119e-07,2.0460001339857904e-06,1.600972077397362e-07,9.742331956991135e-06,True
0.3339999999999999,6.367037003830385e-07,50.0,8.862719622523077e-08,4.868252570298747e-07,8.184000535943163e-07,3.77011944573978e-07,3.8969327827964545e-06,True
0.3339999999999999,3.979398127393991e-07,80.0,1.396790221672565e-07,7.672506720786671e-07,5.115000334964476e-07,5.941817185510545e-07,2.435582989247784e-06,True
0.3339999999999999,3.183518501915193e-07,100.0,1.7372181031643605e-07,9.542461971161596e-07,4.0920002679715814e-07,7.389966095267927e-07,1.9484663913982273e-06,True
0.336,0.0003092791093133,0.1,2.5963356330622827e-08,1.439653025221264e-07,0.0003926668506927,1.1307032939047408e-07,0.0018695607024571043,True
0.336,0.0001546395546566,0.2,1.0503052347317146e-08,5.8238815095096376e-08,0.0001963334253463,4.5740757604433094e-08,0.0009347803512283141,True
0.336,6.185582186266162e-05,0.5,6.675251937836438e-09,3.701388419911503e-08,7.853337013854228e-05,2.9070699710936044e-08,0.00037391214049143176,True
0.336,3.092791093133081e-05,1.0,5.9887276026481814e-09,3.320714664386273e-08,3.926668506927114e-05,2.6080888543003343e-08,0.00018695607024571588,True
0.336,3.865988866416351e-05,0.8,5.771970818338074e-09,3.2005242867265016e-08,4.908335633658892e-05,2.5136913477242808e-08,0.00023369508780714482,True
0.336,1.5463955465665406e-05,2.0,8.543510156438938e-09,4.7373267485524896e-08,1.963334253463557e-05,3.72069579617497e-08,9.347803512285794e-05,True
0.336,6.185582186266162e-06,5.0,1.3412409985691788e-08,7.437103418187334e-08,7.853337013854228e-06,5.84110003225409e-08,3.739121404914317e-05,True
0.336,3.865988866416351e-06,8.0,1.939039918974135e-08,1.075186370293499e-07,4.908335633658893e-06,8.444512317580789e-08,2.3369508780714485e-05,True
0.336,3.092791093133081e-06,10.0,2.332910998939125e-08,1.29358559595523e-07,3.926668506927114e-06,1.0159819544501046e-07,1.8695607024571586e-05,True
0.336,1.5463955465665406e-06,20.0,4.6208378879791974e-08,2.562227764304888e-07,1.963334253463557e-06,2.012373344187188e-07,9.347803512285793e-06,True
0.336,6.185582186266163e-07,50.0,1.0889302875769805e-07,6.038055183629081e-07,7.853337013854228e-07,4.7422877355178694e-07,3.7391214049143175e-06,True
0.336,3.865988866416353e-07,80.0,1.7164981700978188e-07,9.517882633892922e-07,4.908335633658892e-07,7.475343750614794e-07,2.3369508780714482e-06,True
0.336,3.0927910931330814e-07,100.0,2.1349425496680445e-07,1.1838132409244905e-06,3.926668506927114e-07,9.297667614567364e-07,1.8695607024571587e-06,True
0.3379999999999999,0.0003013102154448,0.1,4.134727374789068e-08,2.3124051036142014e-07,0.0003761336745882,1.844504623111384e-07,0.0017906691917431146,True
0.3379999999999999,0.0001506551077224,0.2,1.4959559819914077e-08,8.366346639034692e-08,0.0001880668372941,6.673469553467348e-08,0.0008953345958715573,True
0.3379999999999999,6.02620430889642e-05,0.5,6.4186656596160015e-09,3.5897300799539284e-08,7.52267349176533e-05,2.863371006165061e-08,0.00035813383834868627,True
0.3379999999999999,3.01310215444821e-05,1.0,5.126579753070332e-09,2.86711265593172e-08,3.761336745882665e-05,2.2869706266352903e-08,0.00017906691917434313,True
0.3379999999999999,3.766377693060262e-05,0.8,5.151396201080235e-09,2.8809916075118347e-08,4.701670932353331e-05,2.298041260545176e-08,0.00022383364896792893,True
0.3379999999999999,1.506551077224105e-05,2.0,6.8653680524133206e-09,3.839554747766251e-08,1.880668372941333e-05,3.06264523974415e-08,8.95334595871716e-05,True
0.3379999999999999,6.02620430889642e-06,5.0,1.0312368814987964e-08,5.7673389601283256e-08,7.52267349176533e-06,4.600354565201612e-08,3.581338383486863e-05,True
0.3379999999999999,3.766377693060264e-06,8.0,1.4687562586592273e-08,8.21422831695684e-08,4.701670932353332e-06,6.552131407355316e-08,2.23833648967929e-05,True
0.3379999999999999,3.01310215444821e-06,10.0,1.7539597621838228e-08,9.809269482524789e-08,3.761336745882665e-06,7.824426127404462e-08,1.7906691917434316e-05,True
0.3379999999999999,1.506551077224105e-06,20.0,3.384828745941982e-08,1.893013627621723e-07,1.8806683729413328e-06,1.5099743476191813e-07,8.953345958717158e-06,True
0.3379999999999999,6.02620430889642e-07,50.0,7.888763154315692e-08,4.411903016985222e-07,7.52267349176533e-07,3.519182473187449e-07,3.5813383834868626e-06,True
0.3379999999999999,3.766377693060264e-07,80.0,1.2400305909998322e-07,6.935047482815064e-07,4.701670932353333e-07,5.531784687534362e-07,2.23833648967929e-06,True
0.3379999999999999,3.01310215444821e-07,100.0,1.5409026473922826e-07,8.617717259252973e-07,3.761336745882665e-07,6.873976925805489e-07,1.7906691917434313e-06,True
0.34,0.0002944594624724,0.1,1.0875198256305429e-07,6.128978844057237e-07,0.0003616097838344,4.960956620622778e-07,0.0017213567158134615,True
0.34,0.0001472297312362,0.2,4.0420979195456014e-08,2.278021241602549e-07,0.0001808048919172,1.843890287107988e-07,0.0008606783579067308,True
0.34,5.8891892494495615e-05,0.5,1.52810177547796e-08,8.611984106166058e-08,7.23219567668849e-05,6.97076636340624e-08,0.00034427134316271563,True
0.34,2.9445946247247807e-05,1.0,9.209982005811756e-09,5.1905062820385576e-08,3.616097838344245e-05,4.2013322544310655e-08,0.00017213567158135782,True
0.34,3.680743280905975e-05,0.8,1.0312126056298325e-08,5.811645999157663e-08,4.520122297930306e-05,4.70409907258734e-08,0.00021516958947669724,True
0.34,1.4722973123623904e-05,2.0,1.0885799425841622e-08,6.134953387442863e-08,1.8080489191721223e-05,4.965792573122901e-08,8.60678357906789e-05,True
0.34,5.889189249449562e-06,5.0,1.5634628579684988e-08,8.811269968712809e-08,7.23219567668849e-06,7.132073580212257e-08,3.4427134316271566e-05,True
